pid,date,cpu,mem
6026,17:09:23,0,0.4
249,17:09:24,0,4
395,17:09:24,0,1.1
141,17:09:24,2.7,1.2
6043,17:09:24,0.9,3.4
6020,17:09:24,0,1.6
6338,17:09:24,0,0.9
172,17:09:24,0,1.2
406,17:09:24,0,0.3
343,17:09:24,0,0.6
6126,17:09:24,0.1,4.1
6216,17:09:24,0,0.2
6350,17:09:24,0,0.2
6002,17:09:24,0.2,3
6211,17:09:24,0,0.1
582,17:09:24,0,0
6401,17:09:24,0.7,2.9
6273,17:09:24,4.7,1
6007,17:09:24,0,1
6181,17:09:24,0,0.8
6026,17:09:24,0,0.4
249,17:09:25,0,4
395,17:09:25,0.5,1.1
141,17:09:25,6.8,1.2
6043,17:09:25,0.9,3.4
6020,17:09:25,0,1.6
6338,17:09:25,0,0.9
172,17:09:25,0,1.2
406,17:09:25,0,0.3
343,17:09:25,0,0.6
6126,17:09:25,0.1,4.1
6216,17:09:25,0,0.2
6350,17:09:25,0,0.2
6002,17:09:25,0.2,3
6211,17:09:25,0,0.1
582,17:09:25,0,0
6401,17:09:25,0.8,2.9
6273,17:09:25,9.9,1
6007,17:09:25,0,1
6181,17:09:25,0,0.8
6026,17:09:25,0,0.4
249,17:09:26,0,4
395,17:09:26,0,1.1
141,17:09:26,2.8,1.2
6043,17:09:26,0.9,3.4
6020,17:09:26,0,1.6
6338,17:09:26,0,0.9
172,17:09:26,0,1.2
406,17:09:26,0,0.3
343,17:09:26,0,0.6
6126,17:09:26,0,4.1
6216,17:09:26,0,0.2
6350,17:09:26,0,0.2
6002,17:09:26,0.1,3
6211,17:09:26,0,0.1
582,17:09:26,0,0
6401,17:09:26,0.3,2.9
6273,17:09:26,0.6,1
6007,17:09:26,0,1
6181,17:09:26,0,0.8
6026,17:09:26,0,0.4
249,17:09:27,0,4
395,17:09:27,0,1.1
141,17:09:27,7.8,1.2
6043,17:09:27,0.7,3.4
6020,17:09:27,0,1.6
6338,17:09:27,0,0.9
172,17:09:27,0,1.2
406,17:09:27,0,0.3
343,17:09:27,0,0.6
6126,17:09:27,0,4.1
6216,17:09:27,0,0.2
6350,17:09:27,0,0.2
6211,17:09:27,0,0.1
6002,17:09:27,0.1,3
582,17:09:27,0,0
6401,17:09:27,0.6,2.9
6273,17:09:27,10.7,1
6007,17:09:27,0,1
6181,17:09:27,0,0.8
6026,17:09:27,0,0.4
249,17:09:28,0,4
395,17:09:28,0,1.1
141,17:09:28,4.6,1.2
6043,17:09:28,0.6,3.4
6020,17:09:28,0,1.6
6338,17:09:28,0,0.9
172,17:09:28,0.1,1.2
406,17:09:28,0,0.3
343,17:09:28,0,0.6
6126,17:09:28,0,4.1
6216,17:09:28,0,0.2
6350,17:09:28,0,0.2
6211,17:09:28,0,0.1
6002,17:09:28,0.1,3
582,17:09:28,0,0
6401,17:09:28,0.3,2.9
6273,17:09:28,2,1
6007,17:09:28,0,1
6181,17:09:28,0,0.8
6026,17:09:28,0,0.4
249,17:09:29,0,4
395,17:09:29,0,1.1
141,17:09:29,0.3,1.2
6043,17:09:29,0.7,3.4
6020,17:09:29,0,1.6
6338,17:09:29,0,0.9
172,17:09:29,0,1.2
406,17:09:29,0,0.3
343,17:09:29,0,0.6
6126,17:09:29,0,4.1
6216,17:09:29,0,0.2
6350,17:09:29,0,0.2
6211,17:09:29,0,0.1
6002,17:09:29,0.2,3
582,17:09:29,0,0
6401,17:09:29,0.5,2.9
6273,17:09:29,0,1
6007,17:09:29,0,1
6181,17:09:29,0,0.8
6026,17:09:29,0,0.4
249,17:09:30,0,4
395,17:09:30,0.1,1.1
141,17:09:30,7.1,1.2
6043,17:09:30,0.4,3.4
6020,17:09:30,0,1.6
6338,17:09:30,0,0.9
172,17:09:30,0,1.2
406,17:09:30,0,0.3
343,17:09:30,0,0.6
6126,17:09:30,0,4.1
6216,17:09:30,0,0.2
6350,17:09:30,0,0.2
6211,17:09:30,0,0.1
6002,17:09:30,0.1,3
582,17:09:30,0,0
6401,17:09:30,0.4,2.9
6273,17:09:30,6.5,1
6007,17:09:30,0,1
6181,17:09:30,0,0.8
6026,17:09:30,0,0.4
249,17:09:31,0,4
395,17:09:31,0,1.1
141,17:09:31,1.6,1.2
6043,17:09:31,0.4,3.4
6020,17:09:31,0,1.6
6338,17:09:31,0,0.9
172,17:09:31,0,1.2
406,17:09:31,0,0.3
343,17:09:31,0,0.6
6126,17:09:31,0,4.1
6216,17:09:31,0,0.2
6350,17:09:31,0,0.2
6211,17:09:31,0,0.1
6002,17:09:31,0,3
582,17:09:31,0,0
6401,17:09:31,0.3,2.9
6273,17:09:31,1.8,1
6007,17:09:31,0,1
6181,17:09:31,0,0.8
6026,17:09:31,0.1,0.4
249,17:09:33,0,4
395,17:09:33,0,1.1
141,17:09:33,10.8,1.2
6043,17:09:33,0.4,3.4
6020,17:09:33,0,1.6
6338,17:09:33,0,0.9
172,17:09:33,0,1.2
406,17:09:33,0,0.3
343,17:09:33,0,0.6
6126,17:09:33,0,4.1
6216,17:09:33,0,0.2
6350,17:09:33,0,0.2
6211,17:09:33,0,0.1
6002,17:09:33,0,3
582,17:09:33,0,0
6401,17:09:33,0.1,2.9
6273,17:09:33,7.7,1
6007,17:09:33,0,1
6181,17:09:33,0,0.8
6026,17:09:33,0,0.4
249,17:09:34,0,4
395,17:09:34,0,1.1
141,17:09:34,0.4,1.2
6043,17:09:34,0.4,3.4
6020,17:09:34,0,1.6
6338,17:09:34,0,0.9
172,17:09:34,0,1.2
406,17:09:34,0,0.3
343,17:09:34,0,0.6
6126,17:09:34,0,4.1
6216,17:09:34,0,0.2
6350,17:09:34,0,0.2
6211,17:09:34,0,0.1
6002,17:09:34,0.2,3
582,17:09:34,0,0
6401,17:09:34,0.2,2.9
6273,17:09:34,0.1,1
6007,17:09:34,0,1
6181,17:09:34,0,0.8
6026,17:09:34,0,0.4
249,17:09:35,0,4
395,17:09:35,0,1.1
141,17:09:35,0.1,1.2
6043,17:09:35,1,3.4
6020,17:09:35,0,1.6
6338,17:09:35,0,0.9
172,17:09:35,0,1.2
406,17:09:35,0,0.3
343,17:09:35,0,0.6
6126,17:09:35,0,4.1
6216,17:09:35,0,0.2
6350,17:09:35,0,0.2
6211,17:09:35,0,0.1
6002,17:09:35,0,3
582,17:09:35,0,0
6401,17:09:35,0.1,2.9
6273,17:09:35,0,1
6007,17:09:35,0.1,1
6181,17:09:35,0,0.8
6026,17:09:35,0,0.4
249,17:09:36,0,4
395,17:09:36,0,1.1
141,17:09:36,0.6,1.2
6043,17:09:36,0.9,3.4
6020,17:09:36,0,1.6
6338,17:09:36,0,0.9
172,17:09:36,0,1.2
406,17:09:36,0,0.3
343,17:09:36,0,0.6
6126,17:09:36,0,4.1
6216,17:09:36,0,0.2
6350,17:09:36,0,0.2
6211,17:09:36,0,0.1
6002,17:09:36,0.2,3
582,17:09:36,0,0
6401,17:09:36,0.1,2.9
6273,17:09:36,0,1
6007,17:09:36,0,1
6181,17:09:36,0,0.8
6026,17:09:36,0,0.4
249,17:09:37,0,4
395,17:09:37,0,1.1
141,17:09:37,0.7,1.2
6043,17:09:37,1,3.4
6020,17:09:37,0,1.6
6338,17:09:37,0,0.9
172,17:09:37,0,1.2
406,17:09:37,0,0.3
343,17:09:37,0,0.6
6126,17:09:37,0,4.1
6216,17:09:37,0,0.2
6350,17:09:37,0,0.2
6211,17:09:37,0,0.1
6002,17:09:37,0,3
582,17:09:37,0,0
6401,17:09:37,0.1,2.9
6273,17:09:37,0,1
6007,17:09:37,0,1
6181,17:09:37,0,0.8
6026,17:09:37,0,0.4
249,17:09:38,0,4
395,17:09:38,0,1.1
141,17:09:38,4.2,1.2
6043,17:09:38,1,3.4
6020,17:09:38,0.6,1.6
6338,17:09:38,0,0.9
172,17:09:38,0,1.2
406,17:09:38,0,0.3
343,17:09:38,0,0.6
6126,17:09:38,0,4.1
6216,17:09:38,0,0.2
6350,17:09:38,0,0.2
6211,17:09:38,0,0.1
6002,17:09:38,1.5,3
582,17:09:38,0,0
6401,17:09:38,0.1,2.9
6273,17:09:38,1.2,1
6007,17:09:38,0,1
6181,17:09:38,0,0.8
6026,17:09:38,0,0.4
249,17:09:39,0,4
395,17:09:39,0.2,1.1
141,17:09:39,4.5,1.2
6043,17:09:39,0.7,3.4
6020,17:09:39,1.6,1.6
6338,17:09:39,0,0.9
172,17:09:39,0,1.2
406,17:09:39,0,0.3
343,17:09:39,0,0.6
6126,17:09:39,0,4.1
6216,17:09:39,0,0.2
6350,17:09:39,0,0.2
6211,17:09:39,0,0.1
6002,17:09:39,9.5,3
582,17:09:39,0,0
6401,17:09:39,14,3
6273,17:09:39,7.6,1
6007,17:09:39,1.8,1
6181,17:09:39,0,0.8
6026,17:09:39,0,0.4
249,17:09:40,0,4
395,17:09:40,0,1.1
141,17:09:40,3.8,1.2
6043,17:09:40,0.7,3.4
6020,17:09:40,0,1.6
6338,17:09:40,0,0.9
172,17:09:40,0,1.2
406,17:09:40,0.6,0.3
343,17:09:40,0,0.6
6126,17:09:40,0,4.1
6216,17:09:40,0,0.2
6350,17:09:40,0,0.2
6211,17:09:40,0,0.1
6002,17:09:40,0.4,3
582,17:09:40,0,0
6401,17:09:40,0.6,3
6273,17:09:40,6.3,1
6007,17:09:40,0.1,1
6181,17:09:40,0,0.8
6026,17:09:40,0,0.4
249,17:09:41,0,4
395,17:09:41,0,1.1
141,17:09:41,3.4,1.2
6043,17:09:41,0.8,3.4
6020,17:09:41,0,1.6
6338,17:09:41,0,0.9
172,17:09:41,0,1.2
406,17:09:41,0,0.3
343,17:09:41,0,0.6
6126,17:09:41,0,4.1
6216,17:09:41,0,0.2
6350,17:09:41,0,0.2
6211,17:09:41,0,0.1
6002,17:09:41,0.3,3
582,17:09:41,0,0
6401,17:09:41,1.8,3
6273,17:09:41,1,1
6007,17:09:41,0,1
6181,17:09:41,0,0.8
6026,17:09:41,0,0.4
249,17:09:42,0,4
395,17:09:42,0,1.1
141,17:09:42,13.1,1.2
6043,17:09:42,0.7,3.4
6020,17:09:42,0,1.6
6338,17:09:42,0,0.9
172,17:09:42,0,1.2
406,17:09:42,0,0.3
343,17:09:42,0,0.6
6126,17:09:42,0,4.1
6216,17:09:42,0,0.2
6350,17:09:42,0,0.2
6211,17:09:42,0,0.1
6002,17:09:42,0.4,3
582,17:09:42,0,0
6401,17:09:42,1.6,3
6273,17:09:42,13.1,1
6007,17:09:42,0,1
6181,17:09:42,0,0.8
6026,17:09:42,0,0.4
249,17:09:43,0,4
395,17:09:43,0,1.1
141,17:09:43,5.2,1.2
6043,17:09:43,0.7,3.4
6020,17:09:43,0,1.6
6338,17:09:43,0,0.9
172,17:09:43,0,1.2
406,17:09:43,0,0.3
343,17:09:43,0,0.6
6126,17:09:43,0,4.1
6216,17:09:43,0,0.2
6350,17:09:43,0,0.2
6211,17:09:43,0,0.1
6002,17:09:43,0.5,3
582,17:09:43,0,0
6401,17:09:43,2.1,3
6273,17:09:43,5,1
6007,17:09:43,0,1
6181,17:09:43,0,0.8
6026,17:09:43,0,0.4
249,17:09:44,0,4
395,17:09:44,0,1.1
141,17:09:44,1,1.2
6043,17:09:44,0.6,3.4
6020,17:09:44,0,1.6
6338,17:09:44,0,0.9
172,17:09:44,0,1.2
406,17:09:44,0,0.3
343,17:09:44,0,0.6
6126,17:09:44,0,4.1
6216,17:09:44,0,0.2
6350,17:09:44,0,0.2
6211,17:09:44,0,0.1
6002,17:09:44,0.2,3
582,17:09:44,0,0
6401,17:09:44,1.8,3
6273,17:09:44,0.3,1
6007,17:09:44,0,1
6181,17:09:44,0,0.8
6026,17:09:44,0,0.4
249,17:09:45,0,4
395,17:09:45,0,1.1
141,17:09:45,10.1,1.2
6043,17:09:45,0.6,3.4
6020,17:09:45,0,1.6
6338,17:09:45,0,0.9
172,17:09:45,0,1.2
406,17:09:45,0.2,0.3
343,17:09:45,0,0.6
6126,17:09:45,0,4.1
6216,17:09:45,0,0.2
6350,17:09:45,0,0.2
6211,17:09:45,0,0.1
6002,17:09:45,0.2,3
582,17:09:45,0,0
6401,17:09:45,2,3
6273,17:09:45,13.9,1
6007,17:09:45,0,1
6181,17:09:45,0,0.8
6026,17:09:45,0,0.4
249,17:09:46,0,4
395,17:09:46,0,1.1
141,17:09:46,3.4,1.2
6043,17:09:46,0.4,3.4
6020,17:09:46,0,1.6
6338,17:09:46,0,0.9
172,17:09:46,0,1.2
406,17:09:46,0,0.3
343,17:09:46,0,0.6
6126,17:09:46,0,4.1
6216,17:09:46,0,0.2
6350,17:09:46,0,0.2
6211,17:09:46,0,0.1
6002,17:09:46,0.3,3
582,17:09:46,0,0
6401,17:09:46,1.4,3
6273,17:09:46,1.3,1
6007,17:09:46,0,1
6181,17:09:46,0,0.8
6026,17:09:46,0,0.4
249,17:09:47,0,4
395,17:09:47,0,1.1
141,17:09:47,0.1,1.2
6043,17:09:47,0.5,3.4
6020,17:09:47,0,1.6
6338,17:09:47,0,0.9
172,17:09:47,0,1.2
406,17:09:47,0,0.3
343,17:09:47,0,0.6
6126,17:09:47,0,4.1
6216,17:09:47,0,0.2
6350,17:09:47,0,0.2
6211,17:09:47,0,0.1
6002,17:09:47,0,3
582,17:09:47,0,0
6401,17:09:47,1.5,3
6273,17:09:47,0.1,1
6007,17:09:47,0,1
6181,17:09:47,0,0.8
6026,17:09:47,0,0.4
249,17:09:48,0,4
395,17:09:48,0.1,1.1
141,17:09:48,0.2,1.2
6043,17:09:48,0.5,3.4
6020,17:09:48,0,1.6
6338,17:09:48,0,0.9
172,17:09:48,0,1.2
406,17:09:48,0,0.3
343,17:09:48,0,0.6
6126,17:09:48,0.1,4.1
6216,17:09:48,0,0.2
6350,17:09:48,0,0.2
6211,17:09:48,0,0.1
6002,17:09:48,0.4,3
582,17:09:48,0,0
6401,17:09:48,1.4,3
6273,17:09:48,0,1
6007,17:09:48,0,1
6181,17:09:48,0,0.8
6026,17:09:48,0,0.4
249,17:09:49,0,4
395,17:09:49,0,1.1
141,17:09:49,0.1,1.2
6043,17:09:49,0.4,3.4
6020,17:09:49,0,1.6
6338,17:09:49,0,0.9
172,17:09:49,0,1.2
406,17:09:49,0,0.3
343,17:09:49,0,0.6
6126,17:09:49,0.1,4.1
6216,17:09:49,0,0.2
6350,17:09:49,0,0.2
6211,17:09:49,0,0.1
6002,17:09:49,0.7,3
582,17:09:49,0,0
6401,17:09:49,0.8,3
6273,17:09:49,0,1
6007,17:09:49,0,1
6181,17:09:49,0,0.8
6026,17:09:49,0,0.4
249,17:09:50,0,4
395,17:09:50,0,1.1
141,17:09:50,0.1,1.2
6043,17:09:50,1.6,3.4
6020,17:09:50,0,1.6
6338,17:09:50,0,0.9
172,17:09:50,0,1.2
406,17:09:50,0.1,0.3
343,17:09:50,0,0.6
6126,17:09:50,0.1,4.1
6216,17:09:50,0,0.2
6350,17:09:50,0,0.2
6211,17:09:50,0,0.1
6002,17:09:50,0.7,3
582,17:09:50,0,0
6401,17:09:50,0.8,3
6273,17:09:50,0,1
6007,17:09:50,0.2,1
6181,17:09:50,0,0.8
6026,17:09:50,0,0.4
249,17:09:51,0,4
395,17:09:51,0,1.1
141,17:09:51,0.1,1.2
6043,17:09:51,0.3,3.4
6020,17:09:51,0,1.6
6338,17:09:51,0,0.9
172,17:09:51,0,1.2
406,17:09:51,0,0.3
343,17:09:51,0,0.6
6126,17:09:51,0.1,4.1
6216,17:09:51,0,0.2
6350,17:09:51,0,0.2
6211,17:09:51,0,0.1
6002,17:09:51,0,3
582,17:09:51,0,0
6401,17:09:51,0.8,3
6273,17:09:51,0,1
6007,17:09:51,0,1
6181,17:09:51,0,0.8
6026,17:09:51,0,0.4
249,17:09:52,0,4
395,17:09:52,0,1.1
141,17:09:52,0.7,1.2
6043,17:09:52,0.6,3.4
6020,17:09:52,0,1.6
6338,17:09:52,0,0.9
172,17:09:52,0,1.2
406,17:09:52,0,0.3
343,17:09:52,0,0.6
6126,17:09:52,0,4.1
6216,17:09:52,0,0.2
6350,17:09:52,0,0.2
6211,17:09:52,0,0.1
6002,17:09:52,0.1,3
582,17:09:52,0,0
6401,17:09:52,1.1,3
6273,17:09:52,0,1
6007,17:09:52,0,1
6181,17:09:52,0,0.8
6026,17:09:52,0,0.4
249,17:09:53,0,4
395,17:09:53,0,1.1
141,17:09:53,1.9,1.2
6043,17:09:53,0.3,3.4
6020,17:09:53,0,1.6
6338,17:09:53,0,0.9
172,17:09:53,0,1.2
406,17:09:53,0,0.3
343,17:09:53,0,0.6
6126,17:09:53,0.1,4.1
6216,17:09:53,0,0.2
6350,17:09:53,0,0.2
6211,17:09:53,0,0.1
6002,17:09:53,0,3
582,17:09:53,0,0
6401,17:09:53,1.1,3
6273,17:09:53,2.6,1
6007,17:09:53,0.1,1
6181,17:09:53,0,0.8
6026,17:09:53,0,0.4
249,17:09:54,0,4
395,17:09:54,0,1.1
141,17:09:54,5.3,1.2
6043,17:09:54,0.8,3.4
6020,17:09:54,0,1.6
6338,17:09:54,0,0.9
172,17:09:54,0,1.2
406,17:09:54,0,0.3
343,17:09:54,0,0.6
6126,17:09:54,0.1,4.1
6216,17:09:54,0,0.2
6350,17:09:54,0,0.2
6211,17:09:54,0,0.1
6002,17:09:54,0.4,3
582,17:09:54,0,0
6401,17:09:54,0.4,3
6273,17:09:54,2.1,1
6007,17:09:54,0,1
6181,17:09:54,0,0.8
6026,17:09:54,0,0.4
249,17:09:55,0,4
395,17:09:55,0.4,1.1
141,17:09:55,0.4,1.2
6043,17:09:55,0.9,3.4
6020,17:09:55,0,1.6
6338,17:09:55,0,0.9
172,17:09:55,0,1.2
406,17:09:55,0,0.3
343,17:09:55,0,0.6
6126,17:09:55,0.1,4.1
6216,17:09:55,0,0.2
6350,17:09:55,0,0.2
6211,17:09:55,0,0.1
6002,17:09:55,0.2,3
582,17:09:55,0,0
6401,17:09:55,0.6,3
6273,17:09:55,0,1
6007,17:09:55,0,1
6181,17:09:55,0,0.8
6026,17:09:55,0,0.4
249,17:09:56,0,4
395,17:09:56,0.3,1.1
141,17:09:56,0.5,1.2
6043,17:09:56,0.9,3.4
6020,17:09:56,0,1.6
6338,17:09:56,0,0.9
172,17:09:56,0,1.2
406,17:09:56,0,0.3
343,17:09:56,0,0.6
6126,17:09:56,0,4.1
6216,17:09:56,0,0.2
6350,17:09:56,0,0.2
6211,17:09:56,0,0.1
6002,17:09:56,0.2,3
582,17:09:56,0,0
6401,17:09:56,0.3,3
6273,17:09:56,0,1
6007,17:09:56,0,1
6181,17:09:56,0,0.8
6026,17:09:56,0,0.4
249,17:09:57,0,4
395,17:09:57,0,1.1
141,17:09:57,0.3,1.2
6043,17:09:57,0.7,3.4
6020,17:09:57,0,1.6
6338,17:09:57,0,0.9
172,17:09:57,0,1.2
406,17:09:57,0,0.3
343,17:09:57,0,0.6
6126,17:09:57,1.2,4.1
6216,17:09:57,0,0.2
6350,17:09:57,0,0.2
6211,17:09:57,0,0.1
6002,17:09:57,0.4,3
582,17:09:57,0,0
6401,17:09:57,0.5,3
6273,17:09:57,0,1
6007,17:09:57,0,1
6181,17:09:57,0,0.8
6026,17:09:57,0,0.4
249,17:09:58,0,4
395,17:09:58,0,1.1
141,17:09:58,0.3,1.2
6043,17:09:58,0.9,3.4
6020,17:09:58,0,1.6
6338,17:09:58,0,0.9
172,17:09:58,0,1.2
406,17:09:58,0,0.3
343,17:09:58,0,0.6
6126,17:09:58,0.1,4.1
6216,17:09:58,0,0.2
6350,17:09:58,0,0.2
6211,17:09:58,0,0.1
6002,17:09:58,0.4,3
582,17:09:58,0,0
6401,17:09:58,0.3,3
6273,17:09:58,0,1
6007,17:09:58,0,1
6181,17:09:58,0,0.8
6026,17:09:58,0,0.4
249,17:09:59,0,4
395,17:09:59,0,1.1
141,17:09:59,0.4,1.2
6043,17:09:59,0.7,3.4
6020,17:09:59,0,1.6
6338,17:09:59,0,0.9
172,17:09:59,0,1.2
406,17:09:59,0,0.3
343,17:09:59,0,0.6
6126,17:09:59,0,4.1
6216,17:09:59,0,0.2
6350,17:09:59,0,0.2
6211,17:09:59,0,0.1
6002,17:09:59,0.2,3
582,17:09:59,0,0
6401,17:09:59,0.4,3
6273,17:09:59,0,1
6007,17:09:59,0,1
6181,17:09:59,0,0.8
6026,17:09:59,0,0.4
249,17:10:00,0,4
395,17:10:00,0.5,1.1
141,17:10:00,0.2,1.2
6043,17:10:00,0.6,3.4
6020,17:10:00,0,1.6
6338,17:10:00,0,0.9
172,17:10:00,0,1.2
406,17:10:00,0,0.3
343,17:10:00,0,0.6
6126,17:10:00,0.1,4.1
6216,17:10:00,0,0.2
6350,17:10:00,0,0.2
6211,17:10:00,0,0.1
6002,17:10:00,0.2,3
582,17:10:00,0,0
6401,17:10:00,0.2,3
6273,17:10:00,0,1
6007,17:10:00,0,1
6181,17:10:00,0,0.8
6026,17:10:00,0,0.4
249,17:10:01,0,4
395,17:10:01,0,1.1
141,17:10:01,0.3,1.2
6043,17:10:01,0.7,3.4
6020,17:10:01,0,1.6
6338,17:10:01,0,0.9
172,17:10:01,0.3,1.2
406,17:10:01,0,0.3
343,17:10:01,0,0.6
6126,17:10:01,0,4.1
6216,17:10:01,0,0.2
6350,17:10:01,0,0.2
6211,17:10:01,0,0.1
6002,17:10:01,0,3
582,17:10:01,0,0
6401,17:10:01,0.2,3
6273,17:10:01,0,1
6007,17:10:01,0,1
6181,17:10:01,0,0.8
6026,17:10:01,0,0.4
249,17:10:02,0,4
395,17:10:02,0,1.1
141,17:10:02,0.4,1.2
6043,17:10:02,0.6,3.4
6020,17:10:02,0,1.6
6338,17:10:02,0,0.9
172,17:10:02,0,1.2
406,17:10:02,0,0.3
343,17:10:02,0,0.6
6126,17:10:02,0,4.1
6216,17:10:02,0,0.2
6350,17:10:02,0,0.2
6211,17:10:02,0,0.1
6002,17:10:02,0.2,3
582,17:10:02,0,0
6401,17:10:02,0.2,3
6273,17:10:02,0,1
6007,17:10:02,0,1
6181,17:10:02,0,0.8
6026,17:10:02,0,0.4
249,17:10:04,0,4
395,17:10:04,0,1.1
141,17:10:04,0.1,1.2
6043,17:10:04,0.5,3.4
6020,17:10:04,0,1.6
6338,17:10:04,0,0.9
172,17:10:04,0,1.2
406,17:10:04,0,0.3
343,17:10:04,0,0.6
6126,17:10:04,0,4.1
6216,17:10:04,0,0.2
6350,17:10:04,0,0.2
6211,17:10:04,0,0.1
6002,17:10:04,0.3,3
582,17:10:04,0,0
6401,17:10:04,0.1,3
6273,17:10:04,0,1
6007,17:10:04,0,1
6181,17:10:04,0,0.8
6026,17:10:04,0,0.4
249,17:10:05,0,4
395,17:10:05,0,1.1
141,17:10:05,0.1,1.2
6043,17:10:05,0.4,3.4
6020,17:10:05,0,1.6
6338,17:10:05,0,0.9
172,17:10:05,0,1.2
406,17:10:05,0,0.3
343,17:10:05,0,0.6
6126,17:10:05,0,4.1
6216,17:10:05,0,0.2
6350,17:10:05,0,0.2
6211,17:10:05,0,0.1
6002,17:10:05,0.1,3
582,17:10:05,0,0
6401,17:10:05,0.2,3
6273,17:10:05,0,1
6007,17:10:05,0.1,1
6181,17:10:05,0,0.8
6026,17:10:05,0,0.4
249,17:10:06,0,4
395,17:10:06,0,1.1
141,17:10:06,7.3,1.2
6043,17:10:06,0.4,3.4
6020,17:10:06,0,1.6
6338,17:10:06,0,0.9
172,17:10:06,0,1.2
406,17:10:06,0,0.3
343,17:10:06,0,0.6
6126,17:10:06,0,4.1
6216,17:10:06,0,0.2
6350,17:10:06,0,0.2
6211,17:10:06,0,0.1
6002,17:10:06,0.2,3
582,17:10:06,0,0
6401,17:10:06,0.1,3
6273,17:10:06,7.3,1
6007,17:10:06,0,1
6181,17:10:06,0,0.8
6026,17:10:06,0,0.4
249,17:10:07,0,4
395,17:10:07,0,1.1
141,17:10:07,4.5,1.2
6043,17:10:07,0.3,3.4
6020,17:10:07,0,1.6
6338,17:10:07,0,0.9
172,17:10:07,0,1.2
406,17:10:07,0,0.3
343,17:10:07,0,0.6
6126,17:10:07,0,4.1
6216,17:10:07,0,0.2
6350,17:10:07,0,0.2
6211,17:10:07,0,0.1
6002,17:10:07,0.2,3
582,17:10:07,0,0
6401,17:10:07,0.3,3
6273,17:10:07,6.6,1
6007,17:10:07,0,1
6181,17:10:07,0,0.8
6026,17:10:07,0,0.4
249,17:10:08,0,4
395,17:10:08,0,1.1
141,17:10:08,2.4,1.2
6043,17:10:08,1,3.4
6020,17:10:08,0,1.6
6338,17:10:08,0,0.9
172,17:10:08,0,1.2
406,17:10:08,0,0.3
343,17:10:08,0,0.6
6126,17:10:08,0,4.1
6216,17:10:08,0,0.2
6350,17:10:08,0,0.2
6211,17:10:08,0,0.1
6002,17:10:08,0.4,3
582,17:10:08,0,0
6401,17:10:08,0.4,3
6273,17:10:08,3.5,1
6007,17:10:08,0,1
6181,17:10:08,0,0.8
6026,17:10:08,0,0.4
249,17:10:09,0,4
395,17:10:09,0,1.1
141,17:10:09,0.9,1.2
6043,17:10:09,0.9,3.4
6020,17:10:09,0,1.6
6338,17:10:09,0,0.9
172,17:10:09,0,1.2
406,17:10:09,0,0.3
343,17:10:09,0,0.6
6126,17:10:09,0,4.1
6216,17:10:09,0,0.2
6350,17:10:09,0,0.2
6211,17:10:09,0,0.1
6002,17:10:09,0.1,3
582,17:10:09,0,0
6401,17:10:09,0.2,3
6273,17:10:09,0.1,1
6007,17:10:09,0,1
6181,17:10:09,0,0.8
6026,17:10:09,0,0.4
249,17:10:10,0,4
395,17:10:10,0,1.1
141,17:10:10,0.3,1.2
6043,17:10:10,0.7,3.4
6020,17:10:10,0,1.6
6338,17:10:10,0,0.9
172,17:10:10,0,1.2
406,17:10:10,0.6,0.3
343,17:10:10,0,0.6
6126,17:10:10,0,4.1
6216,17:10:10,0,0.2
6350,17:10:10,0,0.2
6211,17:10:10,0,0.1
6002,17:10:10,0.5,3
582,17:10:10,0,0
6401,17:10:10,1.7,3
6273,17:10:10,0,1
6007,17:10:10,0,1
6181,17:10:10,0,0.8
6026,17:10:10,0,0.4
249,17:10:11,0,4
395,17:10:11,0,1.1
141,17:10:11,0.3,1.2
6043,17:10:11,0.7,3.4
6020,17:10:11,0,1.6
6338,17:10:11,0,0.9
172,17:10:11,0,1.2
406,17:10:11,0,0.3
343,17:10:11,0,0.6
6126,17:10:11,0,4.1
6216,17:10:11,0,0.2
6350,17:10:11,0,0.2
6211,17:10:11,0,0.1
6002,17:10:11,0.1,3
582,17:10:11,0,0
6401,17:10:11,1.6,3
6273,17:10:11,0,1
6007,17:10:11,0,1
6181,17:10:11,0,0.8
6026,17:10:11,0,0.4
249,17:10:12,0,4
395,17:10:12,0,1.1
141,17:10:12,0.3,1.2
6043,17:10:12,0.7,3.4
6020,17:10:12,0,1.6
6338,17:10:12,0,0.9
172,17:10:12,0,1.2
406,17:10:12,0,0.3
343,17:10:12,0,0.6
6126,17:10:12,0,4.1
6216,17:10:12,0,0.2
6350,17:10:12,0,0.2
6211,17:10:12,0,0.1
6002,17:10:12,0.2,3
582,17:10:12,0,0
6401,17:10:12,1.7,3
6273,17:10:12,0,1
6007,17:10:12,0,1
6181,17:10:12,0,0.8
6026,17:10:12,0,0.4
249,17:10:13,0,4
395,17:10:13,0,1.1
141,17:10:13,0.4,1.2
6043,17:10:13,0.7,3.4
6020,17:10:13,0,1.6
6338,17:10:13,0,0.9
172,17:10:13,0,1.2
406,17:10:13,0,0.3
343,17:10:13,0,0.6
6126,17:10:13,0.1,4.1
6216,17:10:13,0,0.2
6350,17:10:13,0,0.2
6211,17:10:13,0,0.1
6002,17:10:13,0.6,3
582,17:10:13,0,0
6401,17:10:13,9.4,3
6273,17:10:13,0,1
6007,17:10:13,0,1
6181,17:10:13,0,0.8
